"","imID","klass","H3label","H2label","H1label","H3class","H2class","H1class","label","x","y","width","height","image"
"15dd6fd7-791e-4b53-b203-195d617521a4","15dd6fd7-791e-4b53-b203-195d617521a4",868,"Perching Birds","Wood-Warblers","Nashville Warbler",22,207,293,"Nashville Warbler",469,140,374,452,"0868/15dd6fd7791e4b53b203195d617521a4.jpg"
"15e7900e-23af-4004-b65d-46168600503a","15e7900e-23af-4004-b65d-46168600503a",968,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Female/juvenile)",195,43,558,634,"0968/15e7900e23af4004b65d46168600503a.jpg"
"160a2b28-7c79-485e-ad5c-2b837b82e235","160a2b28-7c79-485e-ad5c-2b837b82e235",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",212,196,724,407,"1009/160a2b287c79485ead5c2b837b82e235.jpg"
"16faed68-e5cc-4787-bf90-c8830a63e949","16faed68-e5cc-4787-bf90-c8830a63e949",968,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Female/juvenile)",138,174,437,388,"0968/16faed68e5cc4787bf90c8830a63e949.jpg"
"1719a35d-f085-48c0-9099-16c94fe418b4","1719a35d-f085-48c0-9099-16c94fe418b4",867,"Perching Birds","Wood-Warblers","Orange-crowned Warbler",22,207,289,"Orange-crowned Warbler",72,233,401,370,"0867/1719a35df08548c0909916c94fe418b4.jpg"
"1725cacb-5f86-4b47-a5c0-3c36cd981588","1725cacb-5f86-4b47-a5c0-3c36cd981588",761,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Breeding male)",360,294,399,469,"0761/1725cacb5f864b47a5c03c36cd981588.jpg"
"172ceed9-b685-40d9-9c57-e3a795db96ab","172ceed9-b685-40d9-9c57-e3a795db96ab",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",447,69,399,434,"0885/172ceed9b68540d99c57e3a795db96ab.jpg"
"173a3609-85fc-4a7f-8fcf-f7d9d3d661ea","173a3609-85fc-4a7f-8fcf-f7d9d3d661ea",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",247,195,615,386,"0964/173a360985fc4a7f8fcff7d9d3d661ea.jpg"
"176fde97-0334-4d2b-8a7a-38960c2528f3","176fde97-0334-4d2b-8a7a-38960c2528f3",761,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Breeding male)",115,114,555,462,"0761/176fde9703344d2b8a7a38960c2528f3.jpg"
"179a5502-ab5c-478e-8263-5a1fbcc101d2","179a5502-ab5c-478e-8263-5a1fbcc101d2",868,"Perching Birds","Wood-Warblers","Nashville Warbler",22,207,293,"Nashville Warbler",428,155,453,385,"0868/179a5502ab5c478e82635a1fbcc101d2.jpg"
"179ab87a-8eac-4c52-a41f-2e48e3120f09","179ab87a-8eac-4c52-a41f-2e48e3120f09",867,"Perching Birds","Wood-Warblers","Orange-crowned Warbler",22,207,289,"Orange-crowned Warbler",204,56,800,397,"0867/179ab87a8eac4c52a41f2e48e3120f09.jpg"
"17b44a7d-c5ca-479f-9e87-f65a64f5c80e","17b44a7d-c5ca-479f-9e87-f65a64f5c80e",860,"Perching Birds","Wood-Warblers","Ovenbird",22,207,251,"Ovenbird",415,127,460,530,"0860/17b44a7dc5ca479f9e87f65a64f5c80e.jpg"
"17ba3bb7-6298-4730-88c8-249fd11d1ace","17ba3bb7-6298-4730-88c8-249fd11d1ace",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",344,163,451,458,"0963/17ba3bb76298473088c8249fd11d1ace.jpg"
"17cc4993-fe28-47fd-9360-a6ff62cd7741","17cc4993-fe28-47fd-9360-a6ff62cd7741",869,"Perching Birds","Wood-Warblers","MacGillivray's Warbler",22,207,305,"MacGillivray's Warbler",391,21,589,640,"0869/17cc4993fe2847fd9360a6ff62cd7741.jpg"
"1812c506-727b-43a7-882e-4729742e41fc","1812c506-727b-43a7-882e-4729742e41fc",958,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Audubon's)",15,192,624,735,"0958/1812c506727b43a7882e4729742e41fc.jpg"
"182826b5-e887-491c-8eb1-f2575935a90d","182826b5-e887-491c-8eb1-f2575935a90d",873,"Perching Birds","Wood-Warblers","Northern Parula",22,207,423,"Northern Parula",434,64,480,520,"0873/182826b5e887491c8eb1f2575935a90d.jpg"
"1870a791-dfee-471e-8417-197d4a53c75a","1870a791-dfee-471e-8417-197d4a53c75a",886,"Perching Birds","Wood-Warblers","Yellow-breasted Chat",22,207,745,"Yellow-breasted Chat",130,86,768,540,"0886/1870a791dfee471e8417197d4a53c75a.jpg"
"18dfed73-e36b-4487-a8bd-0b8cff8e3668","18dfed73-e36b-4487-a8bd-0b8cff8e3668",860,"Perching Birds","Wood-Warblers","Ovenbird",22,207,251,"Ovenbird",313,114,518,398,"0860/18dfed73e36b4487a8bd0b8cff8e3668.jpg"
"1912c0dc-64a7-4c32-8d67-baf5e8752270","1912c0dc-64a7-4c32-8d67-baf5e8752270",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",235,139,483,356,"0760/1912c0dc64a74c328d67baf5e8752270.jpg"
"191d8576-9ed7-4798-a486-66a7fd600e58","191d8576-9ed7-4798-a486-66a7fd600e58",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",314,162,501,413,"0760/191d85769ed74798a48666a7fd600e58.jpg"
"195837c8-1f19-4dab-968c-264eaa2a6107","195837c8-1f19-4dab-968c-264eaa2a6107",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",293,187,562,356,"0964/195837c81f194dab968c264eaa2a6107.jpg"
"19882fc4-ef4b-47fe-9179-3adcb472aefc","19882fc4-ef4b-47fe-9179-3adcb472aefc",870,"Perching Birds","Wood-Warblers","Mourning Warbler",22,207,308,"Mourning Warbler",183,146,427,435,"0870/19882fc4ef4b47fe91793adcb472aefc.jpg"
"19c6495e-a568-46b6-b949-cbfffdd51ce2","19c6495e-a568-46b6-b949-cbfffdd51ce2",869,"Perching Birds","Wood-Warblers","MacGillivray's Warbler",22,207,305,"MacGillivray's Warbler",176,167,494,698,"0869/19c6495ea56846b6b949cbfffdd51ce2.jpg"
"19e82c47-8e4b-45d2-a6c8-74181eb4155e","19e82c47-8e4b-45d2-a6c8-74181eb4155e",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",316,79,574,454,"0881/19e82c478e4b45d2a6c874181eb4155e.jpg"
"19eb85b4-98d8-47cc-8ad7-c10e1a7f12a3","19eb85b4-98d8-47cc-8ad7-c10e1a7f12a3",968,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Female/juvenile)",141,118,535,439,"0968/19eb85b498d847cc8ad7c10e1a7f12a3.jpg"
"19fa199e-2daf-4872-a795-19e395d29311","19fa199e-2daf-4872-a795-19e395d29311",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",216,144,487,358,"0964/19fa199e2daf4872a79519e395d29311.jpg"
"1a3bbfb9-3333-457d-bf67-24072ad6a8a3","1a3bbfb9-3333-457d-bf67-24072ad6a8a3",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",100,185,385,763,"1009/1a3bbfb93333457dbf6724072ad6a8a3.jpg"
"1a62b2b2-18f5-466e-b564-5176a57c565e","1a62b2b2-18f5-466e-b564-5176a57c565e",868,"Perching Birds","Wood-Warblers","Nashville Warbler",22,207,293,"Nashville Warbler",25,92,869,438,"0868/1a62b2b218f5466eb5645176a57c565e.jpg"
"1aca59fd-6030-4bb0-93c7-32a90f3237cf","1aca59fd-6030-4bb0-93c7-32a90f3237cf",757,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Adult Male)",180,277,509,445,"0757/1aca59fd60304bb093c732a90f3237cf.jpg"
"1b39ae75-93ff-4260-a150-cf84fedae7cd","1b39ae75-93ff-4260-a150-cf84fedae7cd",869,"Perching Birds","Wood-Warblers","MacGillivray's Warbler",22,207,305,"MacGillivray's Warbler",425,234,539,351,"0869/1b39ae7593ff4260a150cf84fedae7cd.jpg"
"1b4ae556-84aa-41e9-a4a2-62a38a4369ea","1b4ae556-84aa-41e9-a4a2-62a38a4369ea",876,"Perching Birds","Wood-Warblers","Palm Warbler",22,207,598,"Palm Warbler",311,204,433,397,"0876/1b4ae55684aa41e9a4a262a38a4369ea.jpg"
"1b586093-ffed-42ab-8276-3ba9fa7b9471","1b586093-ffed-42ab-8276-3ba9fa7b9471",870,"Perching Birds","Wood-Warblers","Mourning Warbler",22,207,308,"Mourning Warbler",165,85,356,480,"0870/1b586093ffed42ab82763ba9fa7b9471.jpg"
"1bf9351d-687c-47a5-a308-3b00dcf81f21","1bf9351d-687c-47a5-a308-3b00dcf81f21",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",357,163,559,537,"0963/1bf9351d687c47a5a3083b00dcf81f21.jpg"
"1c20f772-3a51-4a80-aac0-f57dc9f86c28","1c20f772-3a51-4a80-aac0-f57dc9f86c28",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",97,117,591,488,"0862/1c20f7723a514a80aac0f57dc9f86c28.jpg"
"1c63398e-b561-4c73-aa8d-69099192fe23","1c63398e-b561-4c73-aa8d-69099192fe23",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",345,126,387,423,"0963/1c63398eb5614c73aa8d69099192fe23.jpg"
"1c96ffb7-17db-4253-b66c-59250977c88b","1c96ffb7-17db-4253-b66c-59250977c88b",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",57,43,462,465,"0760/1c96ffb717db4253b66c59250977c88b.jpg"
"1cb83005-08a6-48e8-a061-77f9aad4c7e2","1cb83005-08a6-48e8-a061-77f9aad4c7e2",965,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Female/immature male)",316,116,600,482,"0965/1cb8300508a648e8a06177f9aad4c7e2.jpg"
"1cc17c90-3114-4ede-89cd-f34db9fa638a","1cc17c90-3114-4ede-89cd-f34db9fa638a",756,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Adult Male)",399,148,564,425,"0756/1cc17c9031144ede89cdf34db9fa638a.jpg"
"1ccf039a-5642-4bcc-a4db-844a7705ab17","1ccf039a-5642-4bcc-a4db-844a7705ab17",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",248,94,763,538,"0963/1ccf039a56424bcca4db844a7705ab17.jpg"
"1cd940ef-9720-4a04-8fa1-1dd3a39ecdd6","1cd940ef-9720-4a04-8fa1-1dd3a39ecdd6",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",138,295,403,467,"0885/1cd940ef97204a048fa11dd3a39ecdd6.jpg"
"1d15626a-2f7c-410f-819c-0fa2c967e95e","1d15626a-2f7c-410f-819c-0fa2c967e95e",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",223,112,466,542,"0864/1d15626a2f7c410f819c0fa2c967e95e.jpg"
"1d1be182-3bb2-4efd-8543-d70b8db7beef","1d1be182-3bb2-4efd-8543-d70b8db7beef",873,"Perching Birds","Wood-Warblers","Northern Parula",22,207,423,"Northern Parula",86,107,573,381,"0873/1d1be1823bb24efd8543d70b8db7beef.jpg"
"1d3f1fca-fc45-4a8e-bfb6-fed515e3c816","1d3f1fca-fc45-4a8e-bfb6-fed515e3c816",884,"Perching Birds","Wood-Warblers","Canada Warbler",22,207,736,"Canada Warbler",210,131,457,462,"0884/1d3f1fcafc454a8ebfb6fed515e3c816.jpg"
"1d42e55c-26b2-4693-8089-6143985762ab","1d42e55c-26b2-4693-8089-6143985762ab",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",237,163,660,361,"0964/1d42e55c26b2469380896143985762ab.jpg"
"1d42fec3-023d-4fea-9bae-0fec620431f4","1d42fec3-023d-4fea-9bae-0fec620431f4",874,"Perching Birds","Wood-Warblers","Blackburnian Warbler",22,207,564,"Blackburnian Warbler",7,90,660,575,"0874/1d42fec3023d4fea9bae0fec620431f4.jpg"
"1d69db12-5e08-4e12-9c07-38a42e89e244","1d69db12-5e08-4e12-9c07-38a42e89e244",966,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",152,13,590,545,"0966/1d69db125e084e129c0738a42e89e244.jpg"
"1dba65da-d441-4c8d-a548-eb9ba1813a90","1dba65da-d441-4c8d-a548-eb9ba1813a90",884,"Perching Birds","Wood-Warblers","Canada Warbler",22,207,736,"Canada Warbler",191,166,592,503,"0884/1dba65dad4414c8da548eb9ba1813a90.jpg"
"1e0de5b4-b4b8-4de6-831e-5391c15529ec","1e0de5b4-b4b8-4de6-831e-5391c15529ec",747,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Myrtle)",206,243,690,440,"0747/1e0de5b4b4b84de6831e5391c15529ec.jpg"
"1e66fe61-15d5-42b1-86aa-dbfd13613f5c","1e66fe61-15d5-42b1-86aa-dbfd13613f5c",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",36,98,776,422,"0885/1e66fe6115d542b186aadbfd13613f5c.jpg"
"1e6e9d99-11cb-407e-a378-d801c67d0bd8","1e6e9d99-11cb-407e-a378-d801c67d0bd8",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",326,129,602,388,"0885/1e6e9d9911cb407ea378d801c67d0bd8.jpg"
"1e8c0f89-c766-41c9-b522-83c342048f34","1e8c0f89-c766-41c9-b522-83c342048f34",886,"Perching Birds","Wood-Warblers","Yellow-breasted Chat",22,207,745,"Yellow-breasted Chat",230,218,462,399,"0886/1e8c0f89c76641c9b52283c342048f34.jpg"
"1ebbc554-99fa-49f9-8799-317375a79820","1ebbc554-99fa-49f9-8799-317375a79820",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",240,355,390,547,"0864/1ebbc55499fa49f98799317375a79820.jpg"
"1ed1ddf9-8d4f-4564-a10a-cfecf2e2e005","1ed1ddf9-8d4f-4564-a10a-cfecf2e2e005",870,"Perching Birds","Wood-Warblers","Mourning Warbler",22,207,308,"Mourning Warbler",215,87,383,547,"0870/1ed1ddf98d4f4564a10acfecf2e2e005.jpg"
"1f394dd2-551c-4c8b-af82-f6a6fbe567bb","1f394dd2-551c-4c8b-af82-f6a6fbe567bb",883,"Perching Birds","Wood-Warblers","Black-throated Green Warbler",22,207,732,"Black-throated Green Warbler",70,215,589,355,"0883/1f394dd2551c4c8baf82f6a6fbe567bb.jpg"
"1f40b002-ee9a-43c3-9506-ef79c513207d","1f40b002-ee9a-43c3-9506-ef79c513207d",756,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Adult Male)",91,215,611,428,"0756/1f40b002ee9a43c39506ef79c513207d.jpg"
"1f6a57f2-7720-42d2-9546-ca18cd9bf6c5","1f6a57f2-7720-42d2-9546-ca18cd9bf6c5",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",133,38,385,963,"1009/1f6a57f2772042d29546ca18cd9bf6c5.jpg"
"1fc92eb3-e4a2-46e0-b784-e3427d64b4e3","1fc92eb3-e4a2-46e0-b784-e3427d64b4e3",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",53,120,593,402,"0862/1fc92eb3e4a246e0b784e3427d64b4e3.jpg"
"1fd9dcb9-e489-4708-b518-f356d3f5481d","1fd9dcb9-e489-4708-b518-f356d3f5481d",757,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Adult Male)",329,202,606,371,"0757/1fd9dcb9e4894708b518f356d3f5481d.jpg"
"20497cbe-ddae-489e-86e2-ab06985ed07c","20497cbe-ddae-489e-86e2-ab06985ed07c",758,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Breeding male)",185,187,410,396,"0758/20497cbeddae489e86e2ab06985ed07c.jpg"
"209974cc-f724-4dae-a820-b09c18225a3a","209974cc-f724-4dae-a820-b09c18225a3a",968,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Female/juvenile)",122,207,557,447,"0968/209974ccf7244daea820b09c18225a3a.jpg"
"20af39f5-373d-4a55-a437-2dc4c0382c46","20af39f5-373d-4a55-a437-2dc4c0382c46",881,"Perching Birds","Wood-Warblers","Townsend's Warbler",22,207,721,"Townsend's Warbler",166,164,593,462,"0881/20af39f5373d4a55a4372dc4c0382c46.jpg"
"20bdf39b-d03d-4702-83ce-c6898745c41b","20bdf39b-d03d-4702-83ce-c6898745c41b",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",367,71,615,537,"0963/20bdf39bd03d470283cec6898745c41b.jpg"
"20c59f64-1fc2-448d-8423-42cbd8fe0164","20c59f64-1fc2-448d-8423-42cbd8fe0164",757,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Adult Male)",171,146,366,517,"0757/20c59f641fc2448d842342cbd8fe0164.jpg"
"20cf6b56-3b5e-4ea0-85f2-727ae2f5afe3","20cf6b56-3b5e-4ea0-85f2-727ae2f5afe3",747,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Breeding Myrtle)",311,239,577,407,"0747/20cf6b563b5e4ea085f2727ae2f5afe3.jpg"
"20cf8d6d-820e-4a0b-bfd9-13644fac497b","20cf8d6d-820e-4a0b-bfd9-13644fac497b",798,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Myrtle)",153,82,381,406,"0798/20cf8d6d820e4a0bbfd913644fac497b.jpg"
"20cf9697-b6cb-4c8a-8851-a1c2028423ef","20cf9697-b6cb-4c8a-8851-a1c2028423ef",867,"Perching Birds","Wood-Warblers","Orange-crowned Warbler",22,207,289,"Orange-crowned Warbler",229,159,594,462,"0867/20cf9697b6cb4c8a8851a1c2028423ef.jpg"
"20f73e0a-3bf4-455e-88bb-f09894a32fe6","20f73e0a-3bf4-455e-88bb-f09894a32fe6",866,"Perching Birds","Wood-Warblers","Tennessee Warbler",22,207,283,"Tennessee Warbler",125,57,433,541,"0866/20f73e0a3bf4455e88bbf09894a32fe6.jpg"
"2137ee4b-e292-4e6a-953a-be4bc21182f1","2137ee4b-e292-4e6a-953a-be4bc21182f1",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",386,98,500,488,"1009/2137ee4be2924e6a953abe4bc21182f1.jpg"
"2181aa6f-81eb-4afe-9fed-f6bf782d7d67","2181aa6f-81eb-4afe-9fed-f6bf782d7d67",967,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Female/immature male)",65,12,663,624,"0967/2181aa6f81eb4afe9fedf6bf782d7d67.jpg"
"21b241a1-95da-4306-9cf2-cc52a784214a","21b241a1-95da-4306-9cf2-cc52a784214a",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",384,250,461,381,"0885/21b241a195da43069cf2cc52a784214a.jpg"
"226317e0-f0e7-42ea-907b-058cb1ad519a","226317e0-f0e7-42ea-907b-058cb1ad519a",873,"Perching Birds","Wood-Warblers","Northern Parula",22,207,423,"Northern Parula",332,176,453,446,"0873/226317e0f0e742ea907b058cb1ad519a.jpg"
"2275eff3-9f49-4f99-b6ee-f03d4a90e51b","2275eff3-9f49-4f99-b6ee-f03d4a90e51b",886,"Perching Birds","Wood-Warblers","Yellow-breasted Chat",22,207,745,"Yellow-breasted Chat",144,122,871,553,"0886/2275eff39f494f99b6eef03d4a90e51b.jpg"
"228b829e-74dc-4cb2-b339-8e3f46175ba1","228b829e-74dc-4cb2-b339-8e3f46175ba1",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",38,140,737,363,"0964/228b829e74dc4cb2b3398e3f46175ba1.jpg"
"22ff468c-ffb0-4ad7-b1c8-52c75f982189","22ff468c-ffb0-4ad7-b1c8-52c75f982189",966,"Perching Birds","Wood-Warblers","Bay-breasted Warbler",22,207,443,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",277,63,676,441,"0966/22ff468cffb04ad7b1c852c75f982189.jpg"
"2313a124-ae96-4065-9096-efdbd8a0f929","2313a124-ae96-4065-9096-efdbd8a0f929",864,"Perching Birds","Wood-Warblers","Black-and-white Warbler",22,207,272,"Black-and-white Warbler",62,88,924,416,"0864/2313a124ae9640659096efdbd8a0f929.jpg"
"2348ce3f-5d2a-4a04-85ef-a65f05caa935","2348ce3f-5d2a-4a04-85ef-a65f05caa935",884,"Perching Birds","Wood-Warblers","Canada Warbler",22,207,736,"Canada Warbler",140,196,463,425,"0884/2348ce3f5d2a4a0485efa65f05caa935.jpg"
"237fa1c2-d59d-4475-8d1e-f9a4eb71f989","237fa1c2-d59d-4475-8d1e-f9a4eb71f989",760,"Perching Birds","Wood-Warblers","Chestnut-sided Warbler",22,207,577,"Chestnut-sided Warbler (Breeding male)",266,154,442,351,"0760/237fa1c2d59d44758d1ef9a4eb71f989.jpg"
"23a224f3-2012-4fc8-8e0f-3c36f8de27fd","23a224f3-2012-4fc8-8e0f-3c36f8de27fd",866,"Perching Birds","Wood-Warblers","Tennessee Warbler",22,207,283,"Tennessee Warbler",49,163,586,501,"0866/23a224f320124fc88e0f3c36f8de27fd.jpg"
"23ac52d0-51bb-4eb1-9d44-4236116f00e0","23ac52d0-51bb-4eb1-9d44-4236116f00e0",873,"Perching Birds","Wood-Warblers","Northern Parula",22,207,423,"Northern Parula",75,299,489,611,"0873/23ac52d051bb4eb19d444236116f00e0.jpg"
"23c0a698-c4aa-4989-b20a-240328772656","23c0a698-c4aa-4989-b20a-240328772656",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",361,184,614,352,"0964/23c0a698c4aa4989b20a240328772656.jpg"
"23dcce9c-200b-4f9e-8c94-aa79895ba19e","23dcce9c-200b-4f9e-8c94-aa79895ba19e",876,"Perching Birds","Wood-Warblers","Palm Warbler",22,207,598,"Palm Warbler",208,110,495,462,"0876/23dcce9c200b4f9e8c94aa79895ba19e.jpg"
"24afeefb-f7b3-4e8f-a5b9-17cc00fd22e3","24afeefb-f7b3-4e8f-a5b9-17cc00fd22e3",885,"Perching Birds","Wood-Warblers","Wilson's Warbler",22,207,743,"Wilson's Warbler",127,283,448,437,"0885/24afeefbf7b34e8fa5b917cc00fd22e3.jpg"
"24b56867-f50a-45e9-bd6f-6ea0a7ffcee7","24b56867-f50a-45e9-bd6f-6ea0a7ffcee7",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",4,98,661,522,"0964/24b56867f50a45e9bd6f6ea0a7ffcee7.jpg"
"24bd1433-f0ce-46a0-bbb3-7911d944f57c","24bd1433-f0ce-46a0-bbb3-7911d944f57c",964,"Perching Birds","Wood-Warblers","American Redstart",22,207,412,"American Redstart (Female/juvenile)",298,144,532,499,"0964/24bd1433f0ce46a0bbb37911d944f57c.jpg"
"24cdc752-c2e5-4a17-86a6-6f2045d8553b","24cdc752-c2e5-4a17-86a6-6f2045d8553b",862,"Perching Birds","Wood-Warblers","Northern Waterthrush",22,207,260,"Northern Waterthrush",245,296,716,388,"0862/24cdc752c2e54a1786a66f2045d8553b.jpg"
"25ab386b-e901-41ca-9ccb-1ff5a84de71c","25ab386b-e901-41ca-9ccb-1ff5a84de71c",968,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Female/juvenile)",180,120,410,420,"0968/25ab386be90141ca9ccb1ff5a84de71c.jpg"
"25effdae-aaef-4feb-980c-a5eb40954dbb","25effdae-aaef-4feb-980c-a5eb40954dbb",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",97,230,421,555,"0963/25effdaeaaef4feb980ca5eb40954dbb.jpg"
"264aa081-b0c1-4109-b4ac-21db6f2306bb","264aa081-b0c1-4109-b4ac-21db6f2306bb",886,"Perching Birds","Wood-Warblers","Yellow-breasted Chat",22,207,745,"Yellow-breasted Chat",269,204,431,746,"0886/264aa081b0c14109b4ac21db6f2306bb.jpg"
"26611f4e-d694-4460-b7e2-43c62753ddc3","26611f4e-d694-4460-b7e2-43c62753ddc3",867,"Perching Birds","Wood-Warblers","Orange-crowned Warbler",22,207,289,"Orange-crowned Warbler",60,111,732,400,"0867/26611f4ed6944460b7e243c62753ddc3.jpg"
"26a916a1-6b60-4f3b-906d-15bba8194287","26a916a1-6b60-4f3b-906d-15bba8194287",798,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Myrtle)",274,92,417,505,"0798/26a916a16b604f3b906d15bba8194287.jpg"
"26adfa8d-c085-488d-bb06-79fa4db060ca","26adfa8d-c085-488d-bb06-79fa4db060ca",963,"Perching Birds","Wood-Warblers","Common Yellowthroat",22,207,391,"Common Yellowthroat (Female/immature male)",111,159,567,378,"0963/26adfa8dc085488dbb0679fa4db060ca.jpg"
"26fe7ce5-639f-4e70-b04f-8ead57a4db74","26fe7ce5-639f-4e70-b04f-8ead57a4db74",968,"Perching Birds","Wood-Warblers","Blackpoll Warbler",22,207,582,"Blackpoll Warbler (Female/juvenile)",435,114,477,550,"0968/26fe7ce5639f4e70b04f8ead57a4db74.jpg"
"2738eb0a-032f-4b00-89da-69d1ee2d6e80","2738eb0a-032f-4b00-89da-69d1ee2d6e80",1009,"Perching Birds","Wood-Warblers","Yellow-rumped Warbler",22,207,691,"Yellow-rumped Warbler (Winter/juvenile Audubon's)",216,107,529,481,"1009/2738eb0a032f4b0089da69d1ee2d6e80.jpg"
"27d24e0a-4c85-4718-a9cf-d30108f2df53","27d24e0a-4c85-4718-a9cf-d30108f2df53",965,"Perching Birds","Wood-Warblers","Magnolia Warbler",22,207,430,"Magnolia Warbler (Female/immature male)",74,197,561,376,"0965/27d24e0a4c854718a9cfd30108f2df53.jpg"
